Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
electric guitar,,Cosmo black,Color,Handwritten logo,Sticker area,No,No,Yes,Default; Custom,7,Normal,5200,71000,17750,Black,Aqua,1x1,No,63900,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,concert,None,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrElectricguitar2_Remake_6_5,6_5,1645,5tzcAkfuuNwNczjrE
electric guitar,,Cosmo black,Color,Pop logo,Sticker area,No,No,Yes,Default; Custom,7,Normal,5200,71000,17750,Black,Colorful,1x1,No,63900,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,concert,None,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrElectricguitar2_Remake_6_6,6_6,1645,7phZnAvFg3hLwqxG3
electric guitar,,Cosmo black,Color,Cute logo,Sticker area,No,No,Yes,Default; Custom,7,Normal,5200,71000,17750,Black,Pink,1x1,No,63900,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,concert,None,None,None,MusicalInstrument,Musical Instrument,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,Yes,FtrElectricguitar2_Remake_6_7,6_7,1645,kCvAv2oPDckwP4LqT
electric kick scooter,,Red,Color,NA,NA,No,No,No,NA,NA,None,1700,4400,1100,Red,Black,1x1,No,4000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,park,garden,None,None,None,Yes,Sports,Yes,Does not play music,Spotlight,For sale,1.0.0,Yes,FtrKickboardElectric_Remake_0_0,0_0,7654,6tY6iuj88WmP9SY73
electric kick scooter,,White,Color,NA,NA,No,No,No,NA,NA,None,1700,4400,1100,White,Gray,1x1,No,4000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,park,garden,None,None,None,Yes,Sports,Yes,Does not play music,Spotlight,For sale,1.0.0,Yes,FtrKickboardElectric_Remake_1_0,1_0,7654,NuyYng7FC6MtpJfFM
electric kick scooter,,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1700,4400,1100,Yellow,Black,1x1,No,4000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,park,garden,None,None,None,Yes,Sports,Yes,Does not play music,Spotlight,For sale,1.0.0,Yes,FtrKickboardElectric_Remake_2_0,2_0,7654,ddvhgDzTntvydumBG
electric kick scooter,,Green,Color,NA,NA,No,No,No,NA,NA,None,1700,4400,1100,Green,Black,1x1,No,4000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,park,garden,None,None,None,Yes,Sports,Yes,Does not play music,Spotlight,For sale,1.0.0,Yes,FtrKickboardElectric_Remake_3_0,3_0,7654,qx4X7CssgFc5rxnx2
electric kick scooter,,Blue,Color,NA,NA,No,No,No,NA,NA,None,1700,4400,1100,Blue,Black,1x1,No,4000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,park,garden,None,None,None,Yes,Sports,Yes,Does not play music,Spotlight,For sale,1.0.0,Yes,FtrKickboardElectric_Remake_4_0,4_0,7654,umTtqaN6RgzaEXSE9
electric kick scooter,,Pink,Color,NA,NA,No,No,No,NA,NA,None,1700,4400,1100,Pink,Purple,1x1,No,4000,Poki,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,park,garden,None,None,None,Yes,Sports,Yes,Does not play music,Spotlight,For sale,1.0.0,Yes,FtrKickboardElectric_Remake_5_0,5_0,7654,6NE4nbK5z2uAvWmPT
elegant bed,,Gold,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Yellow,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_0_0,0_0,13139,n2RWEa3jMBYrbDj7X
elegant bed,,Gold,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Yellow,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_0_1,0_1,13139,KtaQgd2KLQn7wjy5Z
elegant bed,,Gold,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Yellow,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_0_2,0_2,13139,9W7hJP8Xd7nfXeNTP
elegant bed,,Gold,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Yellow,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_0_3,0_3,13139,ZDYs3Dp2HXgdiHW3S
elegant bed,,Gold,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Yellow,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_0_4,0_4,13139,vJpX84JnBSonHDD4H
elegant bed,,Gold,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Yellow,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_0_5,0_5,13139,aNaB6s9oM8dwtvMmM
elegant bed,,Gold,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Yellow,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_0_6,0_6,13139,dhN7gBhm33Cn69pFX
elegant bed,,Silver,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Gray,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_1_0,1_0,13139,GDvPtpjFv49J9bxWX
elegant bed,,Silver,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Gray,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_1_1,1_1,13139,y6mbYYbPLow4KekTs
elegant bed,,Silver,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Gray,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_1_2,1_2,13139,cy5LFnyLXq7iddmgD
elegant bed,,Silver,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Gray,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_1_3,1_3,13139,CTpxi7tB7irWDZYvX
elegant bed,,Silver,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Gray,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_1_4,1_4,13139,jRwJMCBMt6dfaDkJB
elegant bed,,Silver,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Gray,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_1_5,1_5,13139,QMg7tQEBEesZgmZc6
elegant bed,,Silver,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Gray,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_1_6,1_6,13139,u7DnAjknCFiAcNw9o
elegant bed,,Brown,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Brown,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_2_0,2_0,13139,uRfeaLtCHZdL8vTht
elegant bed,,Brown,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Brown,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_2_1,2_1,13139,95A56RWZMWBmb7Dq7
elegant bed,,Brown,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Brown,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_2_2,2_2,13139,enGQmz8oFsjHwwQ8K
elegant bed,,Brown,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Brown,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_2_3,2_3,13139,EykpEEqjaCydsoC2J
elegant bed,,Brown,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Brown,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_2_4,2_4,13139,WyojxFufMw3J97uab
elegant bed,,Brown,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Brown,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_2_5,2_5,13139,JJwniRR5GcEXoRu3G
elegant bed,,Brown,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Brown,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_2_6,2_6,13139,iji3aN8t8njqED22d
elegant bed,,White,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,White,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_3_0,3_0,13139,38jSxiwDHifGKThNf
elegant bed,,White,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,White,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_3_1,3_1,13139,MQFYEQwcQJWsMoNWx
elegant bed,,White,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,White,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_3_2,3_2,13139,waukMq5Egfsv9Buke
elegant bed,,White,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,White,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_3_3,3_3,13139,28F5hMBBmv7TPJ9P3
elegant bed,,White,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,White,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_3_4,3_4,13139,7djhaN8rzK6qtnbpf
elegant bed,,White,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,White,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_3_5,3_5,13139,QmLQtptLKxCrpLYMw
elegant bed,,White,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,White,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_3_6,3_6,13139,qSB5PGjP4HexWeqak
elegant bed,,Black,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Black,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_4_0,4_0,13139,Y8NtTFHu4FHKuaxXy
elegant bed,,Black,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Black,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_4_1,4_1,13139,nP68mFwSN4d2kQ2DC
elegant bed,,Black,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Black,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_4_2,4_2,13139,YkHyoCCkaWnLTf4qN
elegant bed,,Black,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Black,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_4_3,4_3,13139,kv7fvpoJHmK4Zg8ab
elegant bed,,Black,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Black,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_4_4,4_4,13139,fpe2ZZwz4EafjnpuM
elegant bed,,Black,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Black,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_4_5,4_5,13139,dFachgqB8LSrMMgh2
elegant bed,,Black,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Black,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_4_6,4_6,13139,fLZ7mQxcbGz8fFSoG
elegant bed,,Blue,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Aqua,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_5_0,5_0,13139,Hnny9Bq2t6Jr3mQCL
elegant bed,,Blue,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Aqua,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_5_1,5_1,13139,dxda9PyZEspCjSzs8
elegant bed,,Blue,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Aqua,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_5_2,5_2,13139,hWAydHpuBYfgeHydG
elegant bed,,Blue,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Aqua,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_5_3,5_3,13139,ZCzBbNi2ofSctEBfm
elegant bed,,Blue,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Aqua,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_5_4,5_4,13139,fZ2wsj2LMz2tEnaWj
elegant bed,,Blue,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Aqua,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_5_5,5_5,13139,JyNDaLJPxKYxEe94w
elegant bed,,Blue,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Aqua,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_5_6,5_6,13139,pghoBSXdhruDt5RXe
elegant bed,,Pink,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Pink,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_6_0,6_0,13139,CGr4c3kWpWp8YGSmZ
elegant bed,,Pink,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Pink,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_6_1,6_1,13139,sRc8XmfKX5H4QMXb9
elegant bed,,Pink,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Pink,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_6_2,6_2,13139,vrgFMZqsfgFip43Dv
elegant bed,,Pink,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Pink,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_6_3,6_3,13139,3TYowyyBR8ATjveZy
elegant bed,,Pink,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Pink,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_6_4,6_4,13139,p94GtfhuKWes7HyeK
elegant bed,,Pink,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,7,Normal,5200,54000,13500,Pink,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrElegantBedW_Remake_6_5,6_5,13139,rEgDi8ukpEjohMEhc
